,Title,Link,Genre,Author,Description
542,Nhân Tố Enzyme - Phương Thức Sống Lành Mạnh,https://khosachonline.com/sach/nhan-to-enzyme-phuong-thuc-song-lanh-manh,Y Học - Sức Khỏe,Hiromi Shinya,"Từ kết quả lâm sàng khi tiến hành kiểm tra dạ dày của hơn 300.000 người, bác sĩ Hiromi Shinya đã rút ra kết luận: “Người có sức khỏe tốt là người có dạ dày đẹp, ngược lại, người có sức khỏe kém là người có dạ dày không đẹp.”
Trong cuốn sách này, Hiromi Shinya sẽ giới thiệu với các bạn về phương pháp sống lâu và khỏe mạnh mà ông đã dày công nghiên cứu cùng với sự trợ giúp của đông đảo các bệnh nhân của ông.
Vậy, làm thế nào để có thể sống lâu và khỏe mạnh? Nếu nói ngắn gọn trong một câu thôi thì đó là sống mà không tiêu tốn hết “enzyme diệu kỳ”.
Có lẽ sẽ có nhiều người thắc mắc về cụm từ “enzyme diệu kỳ”. Nói một cách đơn giản, “enzyme diệu kỳ” là enzyme nguyên mẫu của hơn 5.000 loại enzyme trong cơ thể, đảm nhiệm các hoạt động duy trì sự sống của con người.  Các ezyme cần thiết này hình thành ngay trong tế bào của cơ thể sống và chúng ta còn có thể tự tổng hợp enzyme qua các bữa ăn hàng ngày.
Vậy điều khiến chúng ta tiêu tốn enzyme diệu kỳ, làm thế nào để để bổ sung enzyme diệu kỳ hãy cùng tìm hiểu trong cuốn sách Nhân tố Ezyme này nhé."
543,Kỹ Thuật Và Thực Hành Yoga Toàn Tập,https://khosachonline.com/sach/ky-thuat-va-thuc-hanh-yoga-toan-tap,Y Học - Sức Khỏe,B.K.S IYENGAR,"Kỹ thuật - Thực hành Yoga Toàn tập là cuốn sách y khoa đầu tiên và đầy đủ nhất về Yoga do First News và NXB Phụ Nữ phối hợp phát hành. Cuốn sách được thực hiện và tổng hợp công phu trong ba năm bao gồm các phương pháp, kỹ thuật thực hành thực tiễn và hữu ích nhất về Yoga do B.K.S. Iyengar – một chuyên gia hàng đầu thế giới về Yoga trình bày.

Yoga là một nghệ thuật cổ xưa có nền tảng là môn khoa học cực kỳ tinh tế nghiên cứu về thể xác, tinh thần và linh hồn của con người. Yoga hướng dẫn chúng ta tiến hành một cuộc viễn du vào trong thế giới nội tâm để tìm về bản ngã của chính mình.
Trong khi luyện tập, Yoga giải phóng tinh thần con người khỏi những cảm xúc tiêu cực do nhịp sống bon chen của cuộc sống đem lại, giúp ta vượt qua các trở ngại trên con đường đạt tới một sức khỏe hoàn hảo và một trạng thái tinh thần minh mẫn.
Yoga là ánh sáng, một khi đã được thắp lên thì sẽ không bao giờ tắt, càng chuyên tâm tập luyện, ngọn lửa ấy sẽ càng rực sáng hơn. Mặc dù Yoga thực chất là một môn khoa học tâm linh nhưng nó đem lại cho người tập một cảm giác sung mãn về thể lực cũng như cảm xúc sau khi luyện tập.
Cũng giống như trái là thành quả cuối cùng của cây, Yoga chuyển đổi bóng tối thành ánh sáng, học hỏi thành tri thức, tri thức thành minh triết và sự minh triết thành trạng thái bình an tinh thần và niềm hoan lạc tuyệt vời.
Con người là sự kết hợp của tri thức, các cơ quan, ý thức, trí tuệ, nhận thức nội tâm và lương tâm. Thực hành Yoga rèn luyện được tất cả các khía cạnh này. Các thế tập Yoga giúp đảm bảo một quá trình phân phối năng lượng sinh học đều đặn hay còn gọi là nguồn sinh lực đem lại sự thanh thản cho tinh thần. Người thực hành Yoga không đối diện với cuộc sống trong vai trò của một nạn nhân mà là người chủ nhân, kiểm soát được toàn bộ các tình huống, hoàn cảnh và môi trường xung quanh.
Ngoài khả năng quân bình được nhu cầu vận động và thư giãn của cơ thể, các phương pháp luyện tập này còn có tác dụng chữa được một số bệnh như mất ngủ, stress và hơn 80 chứng bệnh khác như hen suyễn, đau đầu...
Đây là tập sách y khoa công phu và giá trị đầu tiên ở Việt Nam về đề tài này, là một cẩm nang cần thiết và hữu ích cho tất cả mọi người, trình bày các bí quyết luyện tập Yoga hiệu quả nhất, dễ thực hành với:
          •   Hơn 1900 hình ảnh màu, các chuỗi động tác được mô tả từng bước với các hướng dẫn cụ thể và chi tiết nhất để bạn đọc có thể ứng dụng và thực hành một cách dễ dàng.
          •   Tác động vào các luân xa (các trung tâm thần kinh nằm dọc theo xương sống từ não bộ tới cuối xương lưng), tăng khả năng tự điều trị tiềm ẩn trong cơ thể con người - sau mỗi buổi tập, bạn sẽ cảm thấy một luồng năng lượng mới luân chuyển khắp cơ thể đến cả những phần xa xôi nhất mà thường nhật ý thức cũng không thâm nhập tới.
          •   Các động tác kéo giãn của Yoga đem lại trạng thái thư giãn cho các cơ bắp bị căng thẳng và tạo cho người tập cảm giác sảng khoái.
Đây là cuốn sách được phát hành đúng lúc trong giai đoạn cuộc sống, công việc căng thẳng hiện nay. Cuốn sách sẽ giúp bạn đọc một phương pháp tốt nhất để giải tỏa stress, tìm được năng lượng sống, có được một tinh thần và một sức khỏe tốt.

Sách được in màu trên giấy trắng đẹp, khổ lớn, bìa cứng, hình ảnh rõ ràng, trình bày cụ thể, sinh động, mang tính thực hành cao và dễ thực hiện, phù hợp cho mọi lứa tuổi, mọi tình trạng thể lực và mọi trình độ – từ người mới bắt đầu học đến người ở trình độ nâng cao ở lãnh vực mới mẻ và bí ẩn này."
544,999 Bài Thuốc Dân Gian Gia Truyền,https://khosachonline.com/sach/999-bai-thuoc-dan-gian-gia-truyen,Y Học - Sức Khỏe,Âu Anh Khâm,"Cuốn sách có nội dung phong phú, đơn giản, dễ hiểu, tính thực dụng rất cao. Sách đề cập đến cách ǎn uống hàng ngày sao cho có tác dụng đến việc phòng bệnh, chữa bệnh, bồi dưỡng sức khoẻ, chống lão hoá, giúp con người tươi trẻ mãi. Những bài thuốc đồng thời cũng là những món ǎn thường ngày đem lại nhiều tiện lợi.
Nội dung sách gồm 3 phần:
- Phần 1: gồm 200 bài thuốc đơn giản rút ra từ kinh nghiệm dân gian để phòng và chữa bệnh.
- Phần 2: tập hợp 399 món ǎn bài thuốc nên ǎn, nên kiêng để chữa bệnh và bồi dưỡng cơ thể
- Phần 3: là 400 bài thuốc bổ, quý thuộc các loại thức ǎn bổ, thuốc bổ, giúp cơ thể khoẻ mạnh, cường tráng kéo dài tuổi thọ."
545,Chữa Bệnh Bằng Rau Củ Quả Và Động Vật,https://khosachonline.com/sach/chua-benh-bang-rau-cu-qua-va-dong-vat,Y Học - Sức Khỏe,Minh Hạnh,"Có rất nhiều cách điều trị bệnh bằng cách sử dụng các thực phẩm xung quang ta như sử dụng rau, củ, quả và động vật chữa bệnh hay nói cách khác là điều trị bằng thực phẩm là phương thức vừa giản tiện, dễ sử dụng, hiệu quả cao lại rất an toàn so với cách dùng thuốc phổ biến hiện nay. Với những kiến thức giới thiệu trong cuốn sách, bạn có thể tự mình vận dụng điều trị những căn bệnh thường gặp, nâng cao sức khỏe, làm đẹp cho bản thân và gia đình.
Cuốn sách này gồm 4 chương sau:
Chương 1: Các loại rau
Chương 2: Các loại củ
Chương 3: Các loại quả
Chương 4: Chữa bệnh từ động vật"
546,Massage Gia Đình - Bảo Vệ Sức Khỏe Và Vẻ Đẹp,https://khosachonline.com/sach/massage-gia-dinh-bao-ve-suc-khoe-va-ve-dep,Y Học - Sức Khỏe,Nhâm Trào,"Cuốn sách ""Massage gia đình bảo vệ sức khỏe và vẻ đẹp"" giới thiệu những kiến thức cơ bản về kỹ thuật xoa bóp, tác dụng của xoa bóp đối với việc bảo vệ sức khỏe và vẻ đẹp, cách làm cho cơ thể khỏe mạnh, tăng trí tuệ. Sách phù hợp cho bạn nào muốn học Massage.
Mời các bạn cùng tham khảo."
547,Khí Công Tâm Pháp Toàn Tập,https://khosachonline.com/sach/khi-cong-tam-phap-toan-tap,Y Học - Sức Khỏe,Phụng Sơn,"Quyển sách bao gồm phần lí thuyết và thực hành Thiền Tĩnh Lặng và Thiền Hoạt Động. Trong Thiền Hoạt Động có phần trình bày mỗi động tác khi tập Khí Công Thiếu Lâm, Quân Bình Chân Khí, Vượng Não, Vận Nội Lực, Điều Chỉnh Thân, các thế Yoga và Dưỡng Sinh Tâm Pháp dễ dàng đối chiếu với đĩa sách hướng dẫn cách tập luyện hàng ngày.
Thiền làm cho bộ não phát triển khả năng an lạc, gia tăng khả năng chú ý, gia tăng hoạt động của hệ miễn nhiễm, làm giảm bớt những cảm xúc buồn rầu cùng các cảm  giác đau nhức. Sự phố hợp Thiền Tĩnh Lặng như ngồi thiền và Thiền Hoạt Động như vận động thể  lực, tập yoga, Thái Cực Quyền, khí công, dưỡng sinh, đi bộ cùng các hoạt động khác trong ngày  với sự chú tâm đưa đến kết quả làm cho đời sống con người trở nên vui tươi, tích cực và khoẻ mạnh hơn."
548,Tuyệt Thực Đi Về Đâu?,https://khosachonline.com/sach/tuyet-thuc-di-ve-dau,Y Học - Sức Khỏe,Thái Khắc Lễ - Phạm Thị Ngọc Trâm,"Lần đầu tiên tôi đọc quyển sách “Tuyệt thực đi về đâu” của Thái Khắc Lễ vào năm 1983, tôi đã bị hấp dẫn lạ kỳ bởi tên gọi của quyển sách và cái hình người dơ xương kinh khủng ngay ở trang bìa, đó chính là bức tượng “nhịn ăn mà mặc” mà bạn có thể nhận ra dễ dàng nếu bạn đã từng đi thăm quan nhiều chùa chiền. Tôi đã đọc quyển sách với nhiều tò mò và hứng thú, đồng thời tôi hoàn toàn bị chinh phục bởi lập luận khoa học và đã sáng tỏ nhiều điều trong cuộc sống. Đọc xong, tôi thích nhịn ăn ngay, nhưng cái mồm thì gì cũng muốn ăn, mới hay hoá ra muốn và khả năng thực hiện được ước muốn lại là một vấn đề khác nữa.

Hai năm sau, trường tôi dạy học, giáo viên thay nhau đau mắt đỏ. Mọi người thi nhau xông lá dâu, và uống thuốc kháng sinh... Đến lượt tôi cũng bị lây bệnh, thấy không muốn ăn, tôi chớp lấy cơ hội quí báu để thực hiện tâm nguyện ngày nào, tôi quyết định nhịn một đợt 7 ngày xem sao. Thời gian đó Hà nội hầu như chưa có ai thực hiện nhịn ăn chữa bệnh bao giờ. Đây là một lối chữa bệnh theo thiên nhiên mà một số nước phương Tây đã tái khám phá lại. Đó là một cách tự chữa bệnh theo tự nhiên thoạt nhìn có vẻ kỳ lạ nhưng hợp Logic, theo cổ truyền và đặc biệt là bắt chước các con vật khi chúng bị bệnh. Đây là cách chữa mới lạ đối với người dân Hà Nội lúc bấy giờ. Thường thì dân chúng tự động tự giác áp dụng theo kinh nghiệm sách chỉ bày khi đã bí hết cách chữa, hoặc có ai đã từng nhịn thì hỏi thêm kinh nghiệm.

Tôi biết có anh Hoàng Thái cũng đã từng nhịn ăn, nên nhờ bố tôi cùng anh Thái tới thăm trong thời gian nhịn ăn ngay tại trường tôi dạy, đó là trường Văn hoá của Bộ Tư lệnh Thông Tin, trường đóng bên Gia Lâm, Hà Nội. Hai người đạp xe hơn chục cây số tới thăm để động viên tinh thần, giúp tôi thêm tự tin thì đúng hơn. Tôi theo dõi mọi triệu chứng bản thân từng ngày. Vì không ăn nên càng bớt phân tán tâm trí bởi đi chợ, nấu nướng và ăn... thế là bớt được 3 khoản đó, giải phóng tâm trí để cơ thể khỏi bị tiêu hao năng lượng.

Thông thường người ta chỉ thấy nhịn ăn, nghĩa là không có gì vào bụng thì chết đói, đói ai chịu được, đói thì chết mất... Không ai thấy được nếu không ăn thì cơ thể, nhất là hệ thống tiêu hoá được nghỉ ngơi một chút, cơ thể sẽ không mất đi một số năng lượng để tiêu hoá thức ăn! Đó là lý do giải thích được vì sao một số người nhịn ăn thì thấy khoẻ ra. Phần lớn chúng ta đều nhầm tưởng rằng để tiêu hoá thức ăn (mà bạn lại ăn toàn những thứ khó tiêu), thì cơ thể chỉ có được thêm năng lượng hay calo, mà không mất tí năng lượng nào để tiêu hoá chúng? Bạn chỉ có ĐƯỢC qua ăn mà không có MẤT gì qua ăn sao? Chúng ta thường nhầm lẫn ở chỗ này, nhất là khi cơ thể bị bệnh nặng, bị táo bón hay ỉa chảy, buồn đau hay tức giận... thì ăn vào chỉ có hại hơn là có lợi. Giải pháp cho những vấn đề này là gì, có nhất thiết cứ phải là nhịn ăn? Xin bạn kiên nhẫn đọc hết quyển sách này, rồi lời giải đáp là tuỳ cơ ứng biến của từng cá nhân.

Sau đợt nhịn ăn thành công trên cả hai lĩnh vực thể chất và tinh thần, mắt tôi khỏi trong thời gian bằng với những người uống thuốc kháng sinh, như thế là khả năng miễn dịch tự nhiên trong cơ thể của tôi không bị suy giảm bởi sự lệ thuộc vào thuốc, là thứ tôi biết sau khi uống sẽ ít nhiều để lại hậu quả phụ, làm cho các men vi sinh tốt trong ruột bị huỷ diệt và chắc chắn nó làm suy giảm hệ thống miễn dịch tự nhiên của cơ thể. Đã thế trong khi nhịn ăn tôi còn biết tôi bị xoang và viêm họng vì tự nhiên cùng lúc nhịn ăn thì tôi khạc ra không biết bao nhiêu đờm (?), là thứ bệnh tiềm ẩn chưa xuất đầu lộ diện.

Tại sao tôi khẳng định nhịn ăn thành công cả trên lĩnh vực tinh thần? Đây là một kỷ niệm khó quên, tôi xin trình bày lại: Ngày nhịn thứ năm, anh hiệu phó cùng dạy toán rất quí tôi và cũng bắt đầu lo thế nào, vì tôi sống và làm việc ngay tại trường; nhà tôi ở nội thành đi lại xa, nên tôi ở lại ngay trong phòng làm việc, trường bố trí chắn riêng cho tôi một chỗ ở. Tối hôm đó anh hiệu phó đã đến thăm tôi và chúng tôi mang ghế ra ngồi giữa sân trường tranh luận nhau. Anh hiệu phó tên là Phạm Phú Nhân, là một người thông minh, đạo đức và làm thơ có nhiều bài đăng báo khá là hay. Tôi thường chẳng bao giờ thắng anh về lý luận. Nói theo ngôn ngữ dân gian là tôi thường thua cơ anh mỗi khi anh muốn bắt nạt tôi một tẹo. Thế mà tối đó không hiểu sao bỗng dưng tôi lại sáng suốt hẳn ra trong khi tranh luận với anh, làm anh thua cơ và hơi bực bực vì cho là tôi cũng thuộc loại ương gàn khó bảo. Anh làm sao thuyết phục nổi tôi lúc đó đang trong những ngày cuối đợt nhịn ăn mà tôi thấy rất tuyệt vời, nhất là thêm một bằng chứng hùng hồn là lần đầu tôi cãi lại được anh, tôi còn đủ hơi để tranh luận với anh trong ngày nhịn ăn thứ năm, nhịn tuyệt đối chỉ uống nước nóng bằng nhiệt độ cơ thể.

Mãi sau này, khi đọc kỹ những tài liệu của GS. OHSAWA nói là trong khi bạn định tranh luận với ai, mà người ta chớp mắt sau bạn thì bạn hãy êm ái rút lui là vừa, vì nếu không bạn không bao giờ thắng nổi lý lẽ của họ. Hoá ra các chức năng trong cơ thể hoàn toàn liên quan tới nhân cách và thông minh của người đó. GS còn nhắc lại kinh nghiệm cổ là trước khi đi thuyết giảng hay hùng biện về đề tài nào, các nhà hùng biện xưa thường nhịn ăn trước khi lên bục hùng hồn, vì người xưa bảo là: Cái bụngtrống thì cái đầu đầy. GS OHSAWA tuyên bố: “May hay rủi, hạnh phúc hay đau khổ, thọ hay yểu, thông minh hay đần độn, xấu hay đẹp, thiện hay ác, tất cả đều do ăn uống mà ra. Khi hiểu rõ điều này, ta thấy rằng con người không hẳn là tốt hay xấu mà chỉ có cách ăn uống tốt hay xấu đã tạo ra con người họ”.
Mục Lục
Nhập Đề
Thay Lời Tựa
Ai Không Được Nhịn Đói?
Nhịn Ăn - Quá Trình Thanh Lọc Tự Nhiên Của Cơ Thể Để Phòng Và Chữa Bệnh
Phần I
Thành Kiến Về Phương Pháp Nhịn Ăn
I. Nhịn Ăn Và Phương Pháp Ohsawa
Ii. Những Lời Bài Bác Về Phép Nhịn Ăn
Iii. Sự Chết Chóc Trong Lúc Nhịn Ăn
Iv. Nhịn Ăn Không Phải Là Chết Đói
Phần Ii
Nhịn Ăn Đối Với Thiên Nhiên Và Khoa Học
I. Nhịn Ăn Của Loài Vật
Ii. Nhịn Ăn Với Con Người
Iii. Trạng Thái Tự Phân
Iv. Những Biến Cải Hoá Học Và Tổ Chức Nơi Cơ Thể Trong Lúc Nhịn Ăn
V. Sự Thay Đổi Những Cơ Năng Căn Bản Của Cơ Thể Trong Thời Kỳ Nhịn Ăn
Vi. Nội Tiết Và Bài Tiết
Vii. Hoạt Động Của Ruột
Phần Iii
Nhịn Ăn Với Sự Cải Tạo Thể Chất Và Tinh Thần Con Người
I. Sự Bình Phục Của Các Cơ Quan Và Các Mô Trong Lúc Nhịn Ăn
Ii. Ảnh Hưởng Của Sự Nhịn Ăn Trong Việc Nảy Nở Và Cải Tạo Chung Cho Cơ Thể
Iii. Sự Cải Thiện Tinh Thần Và Giác Quan Trong Lúc Nhịn Ăn
Iv. Sự Tăng Và Giảm Sức Mạnh Trong Lúc Nhịn Ăn
V. Thêm Và Sụt Cân Trong Lúc Nhịn Ăn
Vi. Nhịn Ăn Với Vấn Đề Tình Dục Và Sản Dục
Phần Iv
Những Điều Cần Biết Trong Lúc Thực Hành Phép Nhịn Ăn
I. Triệu Chứng Học Trong Phép Nhịn Ăn
Ii. Những Biến Chứng Có Thể Xảy Ra Trong Thời Gian Nhịn Ăn
Iii. Nhịn Ăn Trong Các Bệnh Cấp Tính
Iv. Phép Nhịn Ăn Trong Các Bệnh Kinh Niên Và Các Chứng Nghiện Chất Độc
V. Nhịn Ăn Đối Với Khí Chất Và Tình Trạng Sức Khoẻ Của Mỗi Người
Vi. Những Trường Hợp Phải Thận Trọng Trong Lúc Áp Dụng Phép Nhịn Ăn
Vii. Vệ Sinh Trong Lúc Nhịn Ăn
Viii. Thời Gian Nhịn Ăn
Ix. Chấm Dứt Thời Kỳ Nhịn Ăn
X. Mười Điều Tâm Niệm Của Người Tuyệt Thực
Nhịn Ăn Và Hồi Xuân
Những Người Nào Dự Định Nhịn Ăn Lần Đầu Cần Phải Đặc Biệt Chú Ý:
Những Điều Không Nên Quên
Những Trường Hợp Nhịn Ăn Cụ Thể
Kết Luận
Phụ Lục I: Ăn Uống Theo Nguyên Lý Âm - Dương Của Giáo Sư Ohsawa
1. Tóm Lược Cách Ăn Theo Nguyên Lý Âm Dương Của Giáo Sư Ohsawa
2. Những Phản Ứng Có Thể Xảy Ra Lúc Mới Bắt Đầu Áp Dụng Phương Pháp Ohsawa
3. Bảy Cách Ăn Uống Theo Tỷ Lệ Quân Bình Âm/Dương = 5/1 Của Phương Pháp Ohsawa
I. Những Sai Lầm Thường Mắc Phải Trong Phép Ăn Uống Theo Phương Pháp Ohsawa
Ii. Vài Sự Bắt Bẻ Thông Thường Liên Quan Đến Phép Ăn Uống Này
Kết Luận
Phụ Lục
Phụ Lục Ii. Phân Loại Các Thứ Bệnh Và Thời Gian Chữa Lành
Phụ Lục Iii: Quan Hệ Của Nhai Kỹ Thức Ăn
Phụ Lục Iv. Nhịn Ăn Theo Yoga Nhịn Ăn Theo Các Tuần Trăng - Ekadashi
Thức Ăn Và Sự Chọn Lựa
1. Lực Tri Giác Và Các Thức Ăn Tri Giác:
2. Lực Biến Dịch Và Thức Ăn Biến Dịch:

 "
549,Bệnh Lao - Cách Phòng Tránh Và Điều Trị,https://khosachonline.com/sach/benh-lao-cach-phong-tranh-va-dieu-tri,Y Học - Sức Khỏe,Đỗ Thị Tường Oanh,"Nhờ những thành tựu của khoa học, ngày nay bệnh lao là bệnh có thể điều trị khỏi hoàn toàn. Tuy nhiên, cho đến nay, do sự bùng phát của đại dịch HIV - AIDS và tình trạng lao kháng thuốc, bệnh lao vẫn còn là một vấn nạn sức khỏe toàn cầu và Việt Nam là nước đứng thứ 13 trong số 22 nước có tỷ lệ lưu hành bệnh lao cao nhất.

Để góp phần ngăn chặn sự lan tràn của bệnh lao, mỗi người trong cộng đồng cần hiểu rõ hơn về sự lây truyền bệnh, cần được trang bị kiến thức về cách phòng chống bệnh cũng như cách xử trí, đối phó khi đã nhiễm bệnh hoặc mắc bệnh lao. Sách được với ngôn từ dễ hiểu, cách viết sinh động nhằm giúp bạn đọc nâng cao nhận thức và có thái độ đúng phòng tránh sự lây truyền của bệnh lao...

Mục lục

Chương 1: Phát hiện bệnh lao
Chương 2: Lây truyền bệnh lao
Chương 3: Điều trị bệnh lao
Chương 4: Trẻ em và bệnh lao
Chương 5: Bệnh lao ở phụ nữ có thai
Chương 6: Bệnh lao ở người cao tuổi
Chương 7: Bệnh lao ở người nhiễm HIV - AIDS
Chương 8: Bệnh lao kháng thuốc"
550,"Những Vị Thuốc Quanh Ta - Cây Cỏ, Rau Củ Và Sức Khỏe Của Bạn",https://khosachonline.com/sach/nhung-vi-thuoc-quanh-ta-cay-co-rau-cu-va-suc-khoe-cua-ban,Y Học - Sức Khỏe,Đức Minh,"Lãnh thổ Việt Nam nằm trọn trong vùng nhiệt đới với bốn miền khí hậu ở phía bắc, phía nam, miền Trung - Nam Trung bộ và biển đông. Khí hậu thay đổi theo mùa, từ thấp lên cao, từ bắc vào nam, từ đông sang tây, hình thành nên các miền và các vùng khí hậu khác nhau rõ rệt. Đây cũng là điều kiện thuận lợi cho các loài cây, loài hoa phát triển.

""Mùa nào, thức nấy"" mỗi vùng miền đều có những loài hoa quả, rau củ đặc trưng. Thế nhưng ít ai biết rằng những loài hoa, những loài cây chúng ta trông thấy hay những những loại rau củ, quả mà chúng ta ăn hàng ngày lại là những vị thuốc quý đã được dân gian lưu truyền và sử dụng trong việc phòng và chữa nhiều chứng bệnh."
551,"Bệnh Đường Ruột Ở Trẻ Em - Phòng Ngừa, Chẩn Đoán, Điều Trị",https://khosachonline.com/sach/benh-duong-ruot-o-tre-em-phong-ngua-chan-doan-dieu-tri,Y Học - Sức Khỏe,Nguyễn Xuân Quý - Lam Giang,"Bệnh đường ruột là bệnh thường gặp ở trẻ, chiếm tỉ lệ cao trong bệnh nhi, chỉ đứng thứ hai sau bệnh đường hô hấp. Nguyên nhân gây ra bệnh đường ruột ở trẻ em rất phức tạp, việc phân biệt và chẩn đoán khác hẳn với người lớn. Hơn nữa, trẻ chưa có khả năng hoặc còn hạn chế về diễn đạt và miêu tả triệu chứng bệnh của mình. Nhiều khi triệu chứng đường ruột mà trẻ mắc phải là sự thể hiện không đặc thù một loại nhiễm trùng nghiêm trọng như viêm màng não, viêm phổi, chứng bại huyết…càng làm cho việc chẩn đoán thêm khó khăn. Một sự thay đổi nhỏ về chức năng đường ruột có thể ảnh hưởng lớn đến sự phát triển của trẻ. Do đó đòi hỏi các bậc cha mẹ phải nắm được cơ chế gây bệnh, triệu chứng bệnh để phát hiện kịp thời, nhằm phối hợp chặt chẽ với thầy thuốc trong việc chẩn đoán và điều trị
Cuốn sách này sẽ cung cấp cho bạn một số kiến thức cơ bản nhất về lĩnh vực này."
552,217 Món Ăn Bài Thuốc Phòng Trị Bệnh Gan,https://khosachonline.com/sach/217-mon-an-bai-thuoc-phong-tri-benh-gan,Y Học - Sức Khỏe,Viết Chi - Lâm Trinh,"Sức khoẻ là vốn quý nhất của con người. Vậy mà ít ai ngờ rằng, sức khoẻ cũng là thứ người ta dễ dàng phung phí nhất. ít coi trọng nhất.
 Trong xã hội ngày nay, bệnh gan là một trong những căn bệnh đáng sợ, cùng với các bệnh nan y khác như bệnh tiểu đường, ứng dụng, tâm thần… Dù đã có rất nhiều các nhà khoa học nghiên cứu, nhưng đến nay y học hiện đại vẫn chưa tìm ra được cách nào nhằm khống chế hữu hiệu bệnh viêm gan, ung thư gan.
Tuy nhiên, có một điều mà các bác sĩ đều thống nhất là: Bệnh gan có nguyên nhân cơ bản là ăn uống. Do vậy, chúng ta có thể phòng tránh căn bệnh nguy hiểm chết người này bằng cách giữ vệ sinh ăn uống, có lối sống lành mạnh, sinh hoạt điều đọ cùng với biện pháp tiềm phòng vacxin…
Tập hợp và tuyển chọn từ các tư liệu mới nhất trong ngoài nước về bệnh gan, cuốn “217 món ăn bài thuốc phòng trị bệnh gan” được biên soạn nhằm cung cấp cho các bạn những kiến thức cơ bản cũng như các liệu pháp ăn uống và các món ăn bài thuốc trị bệnh gan.
MỤC LỤC
Lời nói đầu
Chương 1: Ảnh hưởng của gan với cơ thể
Chương 2: Triệu chứng bệnh gan
Chương 3: Uống rượu rất hại gan
Chương 4: Cách phòng bệnh gan"
553,Bệnh Viêm Gan Cách Phòng Và Điều Trị,https://khosachonline.com/sach/benh-viem-gan-cach-phong-va-dieu-tri,Y Học - Sức Khỏe,Nguyễn Văn Ba,"Viêm gan là tình trạng tổn thương tế bào gan. Viêm gan thường có rối loạn tiêu hóa, sốt, nôn mửa, mệt mỏi, chán ăn, có kèm theo vàng da đi tiểu sẫm màu hoặc không. Nguyên nhân hay gặp nhất là do virus, ngoài ra còn có các nguyên nhân khác như do rượu, do một số thuốc hoặc hóa chất. Sự tiến triển của viêm gan rất thay đổi, có khi khỏi hẳn rất nhanh nhưng cũng có khi tiến triển dẫn tới xơ gan hoặc trở thành mạn tính.
Cuốn sách Bệnh Viêm Gan - Cách Phòng & Điều Trị nằm trong Tủ Sách Y Học Phổ Thông do Nhà xuất bản Văn hóa - Thông tin ấn hành sẽ cung cấp cho bạn những kiến thức hữu ích nhằm nhận biết, phòng ngừa và điều trị hiệu quả các dạng bệnh viêm gan thường gặp như: viêm gan B, viêm gan C, viêm gan D, viêm gan E…
Với những kiến thức dựa trên cơ sở khoa học nhưng mang tính phổ thông, phù hợp với nhiều đối tượng độc giả, đây sẽ là cuốn sách cần thiết có trong tủ sách chăm sóc sức khỏe gia đình bạn. "
554,Thuốc Nam Chữa Bệnh Trẻ Em,https://khosachonline.com/sach/thuoc-nam-chua-benh-tre-em,Y Học - Sức Khỏe,Lê Liêm,"Cuốn sách gồm 10 phần, được phân lại theo từng loại bệnh thường gặp ở trẻ.
Rất mong cuốn sách nhỏ này sẽ mang đến cho quý độc giả nhưng thông tin thao khảo bổ ích."
555,Bệnh Mạch Vành,https://khosachonline.com/sach/benh-mach-vanh,Y Học - Sức Khỏe,GS.TS. Nguyễn Huy Dung,"Theo Hiệp hội Tim mạch Hoa kỳ, bệnh mạch vành hình thành từ khi chúng ta còn rất trẻ nhưng sau tuổi trung niên, cơn đau tim, đau thắt ngực, khó thở, mệt mỏi… mới thực sự khởi phát. Thuốc, đặt stent hay bắc cầu mạch vành là giải pháp can thiệp mà tây y có thể cứu sống người bệnh khi khẩn cấp. Tuy nhiên chúng chỉ giúp làm giảm triệu chứng bệnh mà không thể mang lại hiệu quả dài hạn, nguy cơ tái tắc hẹp mạch vành, nhồi máu cơ tim vẫn luôn trong trạng thái “báo động”.
Bệnh mạch vành ngày càng chiếm một tỷ lệ lớn bệnh nhân ở nước ta. Mức trầm trọng cũng như tỷ lệ tử vong của bệnh này đang là điều quan tâm đặc biệt của thầy thuốc Việt Nam.
Sách ” Bệnh mạch vành” do GS.TS. Nguyễn Huy Dung chủ biên cung cấp những kiến thức  đã được khẳng định những dữ liệu của “y học bằng chứng”. Sách chủ yếu dựa vào các thành tựu và tiến bộ như vũ bão, của Tim học những năm gần đây như sinh lý bệnh và điều trị thiếu máu cục bộ cơ tim; ứng dụng khái niệm mới hội chứng vành cấp, hội chứng tim – chuyên hoá. 
Đây chắc chắn là một tài liệu không thể thiếu đối với mỗi bác sĩ, sinh viên nói chung và các chuyên gia tim mạch nói riêng."
